0.009	0.0285005	
0.00962414	-0.0062155	
0.0102916	-0.0073194	
0.0110053	0.00919131	
0.0117685	0.00640211	
0.0125846	0.0115444	
0.0134574	-0.0116914	
0.0143906	-0.0275462	
0.0153886	-0.0344985	
0.0164558	-0.00134485	
0.017597	0.0190302	
0.0188173	-0.0177905	
0.0201223	0.00337487	
0.0215177	0.0240347	
0.02301	-0.0122787	
0.0246057	-0.000341265	
0.0263121	0.0215898	
0.0281368	0.0181547	
0.0300881	0.0165877	
0.0321747	-0.00785789	
0.0344059	0.0160593	
0.036792	0.0375591	
0.0393435	0.00181434	
0.0420719	0.0158358	
0.0449895	-0.00127828	
0.0481095	0.0163396	
0.0514459	-0.0024586	
0.0550136	0.0114686	
0.0588288	1.10376e-005	
0.0629085	0.00926492	
0.0672711	0.00119315	
0.0719363	0.0152411	
0.0769251	-0.0184026	
0.0822598	-0.00229107	
0.0879644	0.0204319	
0.0940647	0.00970042	
0.100588	0.0166145	
0.107564	0.00753278	
0.115023	0.0100445	
0.123	0.00705499	
0.13153	0.00398068	
0.140651	-0.0165451	
0.150405	0.00161102	
0.160836	-0.0013254	
0.17199	0.00443103	
0.183917	-0.0124364	
0.196672	-0.0123196	
0.210311	-2.69608e-005	
0.224895	-0.00469694	
0.240492	-0.00884738	
0.25717	-0.0052367	
0.275004	-0.00385131	
0.294075	-0.00116853	
0.314469	0.0136472	
0.336278	-0.030998	
0.359598	-0.00810809	
0.384536	-0.0211533	
0.411203	-0.00900047	
0.43972	-0.006055	
0.470214	-0.0140009	
0.502823	-0.0168245	
0.537693	-0.0205789	
0.574982	-0.0156837	
0.614856	-0.0119374	
0.657496	-0.00212012	
0.703093	-0.00409264	
0.751852	-0.0064768	
0.803992	-0.0115998	
0.859749	-0.00598611	
0.919371	-0.0127543	
0.983129	-0.0147335	
1.05131	-0.0176694	
1.12422	-0.0109435	
1.20218	-0.0135967	
1.28555	-0.0148961	
1.3747	-0.0108112	
1.47004	-0.011073	
1.57198	-0.0181758	
1.681	-0.0144027	
1.79757	-0.0144453	
1.92223	-0.0180288	
2.05554	-0.0188984	
2.19809	-0.0236684	
2.35052	-0.0270517	
2.51353	-0.0223857	
2.68784	-0.0208159	
2.87424	-0.0239516	
3.07357	-0.0236514	
3.28672	-0.0245022	
3.51465	-0.0373537	
3.75839	-0.0296043	
4.01903	-0.0340496	
4.29774	-0.0219943	
4.59579	-0.0405793	
4.9145	-0.041681	
5.25532	-0.0477238	
5.61977	-0.0399737	
6.0095	-0.0465842	
6.42625	-0.0448303	
6.87191	-0.0502798	
7.34847	-0.0462064	
7.85808	-0.0509203	
8.40303	-0.0371131	
8.98577	-0.0589205	
9.60893	-0.0563112	
10.2753	-0.0572949	
10.9879	-0.0682411	
11.7499	-0.0656928	
12.5647	-0.0603696	
13.4361	-0.0679729	
14.3679	-0.0583313	
15.3643	-0.0730762	
16.4298	-0.0802244	
17.5692	-0.0799869	
18.7876	-0.0830673	
20.0905	-0.0830665	
21.4837	-0.0780816	
22.9736	-0.0930307	
24.5668	-0.087509	
26.2705	-0.0916986	
28.0923	-0.0926372	
30.0405	-0.0991284	
32.1238	-0.0969425	
34.3516	-0.0972356	
36.7338	-0.108641	
39.2813	-0.113012	
42.0054	-0.113464	
44.9184	-0.108911	
48.0335	-0.122221	
51.3646	-0.130256	
54.9267	-0.143626	
58.7358	-0.141391	
62.8091	-0.135969	
67.1648	-0.141469	
71.8226	-0.151256	
76.8035	-0.158458	
82.1297	-0.160055	
87.8254	-0.171352	
93.916	-0.178897	
100.429	-0.187661	
107.394	-0.194144	
114.841	-0.204907	
122.805	-0.204021	
131.322	-0.215439	
140.429	-0.213874	
150.168	-0.234413	
160.582	-0.245497	
171.718	-0.247711	
183.626	-0.265996	
196.361	-0.276928	
209.978	-0.285519	
224.54	-0.29033	
240.112	-0.30226	
256.763	-0.332296	
274.569	-0.344274	
293.611	-0.362857	
313.972	-0.361372	
335.746	-0.378468	
359.03	-0.391372	
383.928	-0.415377	
410.553	-0.405445	
439.025	-0.444961	
469.471	-0.446756	
502.028	-0.468168	
536.843	-0.47478	
574.073	-0.512405	
613.885	-0.530357	
656.457	-0.556981	
701.982	-0.554261	
750.664	-0.596943	
802.722	-0.626016	
858.39	-0.640651	
917.918	-0.679749	
981.575	-0.686226	
1049.65	-0.72761	
1122.44	-0.754204	
1200.28	-0.779346	
1283.52	-0.822298	
1372.53	-0.864129	
1467.71	-0.91373	
1569.5	-0.92417	
1678.34	-0.981802	
1794.73	-1.02635	
1919.19	-1.02419	
2052.29	-1.08189	
2194.61	-1.13873	
2346.81	-1.18557	
2509.56	-1.25796	
2683.59	-1.33239	
2869.7	-1.38149	
3068.71	-1.49336	
3281.52	-1.55671	
3509.09	-1.57491	
3752.45	-1.72773	
4012.68	-1.70937	
4290.95	-1.85486	
4588.52	-1.9007	
4906.74	-1.98492	
5247.01	-2.23421	
5610.89	-2.18819	
6000	-2.34273	
