0.009	-0.05	
0.01	-0.01	
0.02	0	
0.02	0	
0.03	0	
0.03	-0.03	
0.04	-0.02	
0.06	-0.02	
0.08	-0.01	
0.1	-0.02	
0.13	-0.02	
0.17	0	
0.22	-0.03	
0.29	-0.03	
0.38	-0.02	
0.5	-0.02	
0.66	-0.02	
0.86	-0.03	
1.12	-0.04	
1.47	-0.04	
1.92	-0.04	
2.51	-0.05	
3.29	-0.04	
4.3	-0.04	
5.62	-0.06	
7.35	-0.08	
9.61	-0.07	
12.56	-0.09	
16.43	-0.1	
21.48	-0.09	
28.09	-0.1	
36.73	-0.09	
48.03	-0.11	
62.81	-0.13	
82.13	-0.14	
107.39	-0.15	
140.43	-0.19	
196.36	-0.21	
240.11	-0.22	
313.97	-0.25	
410.55	-0.28	
536.84	-0.32	
701.98	-0.39	
917.92	-0.45	
1200.3	-0.61	
1569.5	-0.71	
2052.3	-0.8	
2683.6	-1.07	
3509.1	-0.97	
4588.5	-1.13	
6000	-1.38	
